,prominence,duration,bandwidth,peak_time,peak_frequency,volume,phase
37,192.33291174980133,1.5000000000000013,11.5234375,147.52487937568466,4.715752558031807,342.1942287240219,-2.5290473741627224
38,18.6164776633188,1.200000000000001,5.859375,127.92062433216998,4.448988701139484,43.63697956926109,2.6503111416049276
39,28.858940443105723,1.3000000000000012,7.71484375,146.48037028950444,4.331797587974824,80.38025706740954,2.140882740573851
40,25.90693078831834,1.3500000000000012,5.37109375,131.55518585032735,4.154050912518097,75.3298552208419,-2.9577226572785915
41,48.34238128737902,2.6000000000000023,11.1328125,133.4101502000135,10.235369928887042,333.8707660161616,0.5218116246944529
42,44.77532412861729,2.2500000000000018,11.81640625,147.46710334906282,20.114033102815444,311.48843858590925,-2.8669271645343533
43,50.27310169999964,2.100000000000002,6.93359375,128.61848345108146,18.55063147343684,317.19363025795394,0.29873212719747183
44,16.822090178288356,1.0000000000000009,5.859375,133.52868740223147,19.202130998940373,73.18998650276052,1.3006037293829305
45,16.21612315156583,1.6000000000000014,4.78515625,135.0140414326077,20.467710304610886,74.08483215755284,2.1624611189883702
46,11.582476838650805,0.6500000000000006,3.3203125,145.78344908060967,21.602427404735185,48.93603344900519,-1.1271698895492148
47,28.838532007669393,1.7500000000000016,5.859375,143.2783936068679,24.97000137028893,99.492196871462,-0.06425723213526804
48,54.72564871824192,1.3000000000000012,8.10546875,132.8659733202474,25.963383530467965,227.94151060309403,1.655193125078891
49,14.90594499753806,0.9500000000000008,2.1484375,146.0831119160603,29.258508346699525,23.658160756048478,0.2034285936377034
50,1041.2188257309474,2.0500000000000016,4.296875,160.62140953244696,0.9105573985167266,606.3820569169537,-1.747576071756551
51,236.06303812741544,0.9500000000000008,4.78515625,173.02244138665114,1.0622676882371915,126.64094737411244,2.375074531681913
52,35.10719464275912,1.5500000000000014,5.6640625,160.01524167425748,14.281187717472177,95.11381911220525,1.727410598496786
53,88.14050344718468,1.7000000000000015,10.7421875,154.73505227166413,19.542467293681266,345.47766722278766,3.0883431263233074
54,58.18774090147967,1.4000000000000012,7.2265625,166.9065903327695,17.00404294293793,198.6920908201375,1.449373486592296
55,25.14721995570618,1.3500000000000012,5.2734375,165.6262534764952,17.128696862134483,95.74436004865633,-1.180695922702402
56,21.46856755701975,1.5500000000000014,4.4921875,164.2714886858017,20.411414393251192,89.89532234464119,-1.424865120749342
57,196.81819318473717,2.300000000000002,7.421875,160.3048223259603,23.76499666342786,743.1849888097665,2.9476340589697796
58,27.94754889247514,1.6000000000000014,6.4453125,168.49016477965677,26.508398179302283,135.48736729575305,2.7415608205385054
59,41.32953913765219,1.4000000000000012,5.46875,158.30568678261173,27.628396944522272,124.57362544388506,-1.9082909702322326
60,29.663191952631337,1.3000000000000012,4.4921875,163.83213970819247,28.420836653475913,58.68190129426072,2.6189891185991137
61,342.19304556395775,2.100000000000002,5.2734375,182.81456816809006,1.000353662137262,237.19385374924445,2.4073202408646077
62,52.266518809865666,1.3000000000000012,4.8828125,201.9853689684778,17.862654492228373,79.6984108778811,-1.1567381439573645
63,256.8376952388037,3.9000000000000035,13.0859375,199.91576729951922,26.456040891685472,948.2078965489102,1.916226745581886
64,64.9381770482786,2.200000000000002,7.2265625,228.1787151494724,15.361030965867647,195.02057291561474,-2.562086282185013
65,110.91687496125513,2.200000000000002,7.421875,218.27275289468997,18.310792122978693,400.38553667073285,-2.3498224450678986
66,662.5158669314692,1.0000000000000009,4.8828125,248.09521512656056,0.9078054325260537,335.85014967230717,-1.782061014507976
67,100.70043164591723,3.200000000000003,9.375,263.26817668701915,9.743704350341273,564.6478890172225,2.703066056377973
68,71.13433545822734,1.7000000000000015,6.640625,269.6430093579549,9.81169086965599,233.517974585517,-1.8052134595090537
69,72.31857392859972,2.6000000000000023,5.859375,266.04882094522253,10.686055312858228,336.02519049763606,-0.443894949548733
70,67.42147371283914,1.4000000000000012,7.32421875,254.54291071103125,18.921689643326626,280.0239117590307,0.16207094974914793
71,90.78045231767337,1.150000000000001,4.78515625,264.09785396059203,18.412720322122528,333.5863366315621,1.6883166532153833
72,126.4687129757541,2.0000000000000018,8.984375,256.1349927933721,24.496198653853245,690.7285001985788,-1.9538240780777045
73,91.85051143097006,1.3000000000000012,5.6640625,251.03488253413266,27.80975291455302,282.00541494617687,-1.6860122239212054
74,137.84571246278384,1.6500000000000015,4.8828125,266.0761212921008,28.37431221243522,348.330606062719,-0.29623656890373495
75,65.42151517399941,1.5500000000000014,4.4921875,254.23491712519981,28.072094702434985,196.49245715274563,-0.9734219418818265
76,18.77119031016033,0.6500000000000006,3.02734375,252.02043582767067,28.914662714804457,39.562329557596776,-0.28331872592192514
77,325.88621321461613,1.5500000000000014,4.1015625,277.3751687630126,1.1942118860636657,273.3582072004419,-2.5203011873860395
78,62.1714065952274,1.100000000000001,3.515625,287.0188364326493,0.8311789701494753,34.042523417073376,-1.969436125041329
79,23.007344319748555,1.150000000000001,5.078125,292.89043254139364,3.6998845154335247,58.41758784694161,-0.36988604874790487
80,23.77837670588329,1.4500000000000013,4.4921875,281.8806493278887,3.6060938519366954,66.08673083275151,0.28545652687268463
81,13.884004528217552,1.200000000000001,4.296875,271.78417579652694,4.110251510640619,20.228921338454544,1.4332742192002648
82,132.53205682230566,2.0000000000000018,8.49609375,299.48942524210776,10.214265546584867,501.21371435374004,-2.388281223121643
83,32.67800446794371,2.650000000000002,14.6484375,272.20408360818607,12.946420992789442,266.0128461681344,-2.5110426728058566
84,25.541791072861045,1.9000000000000017,5.2734375,278.8466304682398,10.925516975904594,104.24011161683049,-0.19052526996359448
85,74.32781392772635,2.9000000000000026,12.6953125,277.7623112686764,21.396734607502026,679.0580774157653,-0.5640635071075484
86,152.62486096979853,1.9000000000000017,8.3984375,299.2047511336699,19.51804728792696,666.43626782029,2.771937255989714
87,40.48198070453413,1.5000000000000013,7.03125,293.43000884111507,19.163145365687626,132.45049470234062,-2.5749750507643197
88,14.39729256069468,0.8500000000000008,3.90625,272.9259060051797,18.442458158791897,23.801530770618466,-3.026572839633253
89,96.16750190539672,4.0000000000000036,8.203125,297.1431212845373,26.533665636480062,699.1248724147797,-1.965426425528049
90,37.21410658677852,1.3000000000000012,5.76171875,272.88306969171816,26.01158894963379,114.19793776487246,2.9535104276653645
91,214.6699236865698,3.0000000000000027,5.859375,279.49798202606803,28.569773665798742,659.3504755059888,-0.4394228455993537
92,86.57215154351051,1.3500000000000012,4.1015625,307.3046121607855,1.3484526361066278,63.40441198919699,3.057764969748697
93,481.16989505511236,1.4000000000000012,4.19921875,315.0743036041582,1.0439807077581333,358.1194691257312,-0.6932966331504257
94,66.11918230914262,1.7500000000000016,7.6171875,301.7750191432001,4.42708363826794,196.2581098648899,2.747331643069325
95,39.7931242736524,1.6500000000000015,7.2265625,323.926174928513,4.928098461696034,137.65405758028712,-1.454745918654008
96,74.7154061221764,1.5500000000000014,5.76171875,309.72027375406697,4.320406807721191,217.8992893259916,0.26436705907713076
97,24.869419142751834,1.6000000000000014,4.8828125,326.0668575999901,4.224297622986108,60.836617424124896,1.870289026301603
98,108.28332521617872,1.5500000000000014,7.03125,328.8270881199119,7.5893984765856555,346.37655996219513,-2.7200423699672065
99,64.15673184147175,1.7000000000000015,11.5234375,307.52412866073416,15.297666263736085,293.76868388868604,-1.8366900741370524
100,34.57083421112177,2.300000000000002,4.1015625,303.6188123597313,10.808410950158038,230.44036186784288,0.748892770158038
101,101.33122179568323,2.8500000000000023,7.91015625,303.4369022943602,18.82702836496066,432.08143156306755,-0.1750311784352177
102,31.726730047610356,1.5000000000000013,9.1796875,300.9435831885822,20.21657504124924,109.45669266427132,0.3721418654894623
103,40.41585555464667,0.6000000000000005,3.41796875,328.4484680588146,21.609482538041004,114.24852823754688,1.6337922104591525
104,9.77563397543851,0.5500000000000005,2.44140625,321.4958573360974,22.717315261451493,21.102545860833818,1.294632123419033
105,15.921274435836333,1.100000000000001,4.78515625,326.23018876537503,23.962280802547223,57.946222735308886,1.6725350634889906
106,74.59525015110172,2.100000000000002,8.203125,311.27777696101583,26.335111085804897,289.94776367872333,-1.767110409656468
107,62.35412244654147,1.8000000000000016,7.2265625,304.68558979296364,27.621624486510015,204.28692739335256,-2.4459143592085923
108,92.17899135414142,1.8000000000000016,6.0546875,307.48126141374524,27.978760462022333,231.4412605538397,-2.1147979468721156
109,120.8531680058896,1.4000000000000012,5.46875,346.0652343061941,1.8505055062691387,127.3153847881552,0.8257556364854395
110,33.08943146928761,1.5000000000000013,4.6875,344.23031468131126,3.7879313542353388,83.86929635639424,0.400784432369719
111,14.851239026714227,1.150000000000001,4.4921875,359.14331440704785,5.626494980844329,52.03347586574084,-1.683770421372787
112,34.55524654457166,1.3000000000000012,7.32421875,335.60287950792684,9.449023641235371,135.21134187342966,2.572310467689294
113,28.277791356733957,1.4500000000000013,5.46875,336.8467139385066,11.205530866342343,79.18863479701169,-0.8139357733098203
114,140.24343456741093,2.100000000000002,4.296875,352.26877155570895,10.548080389727888,736.6085085514769,1.2217707577401087
115,23.84169262503669,1.3000000000000012,5.078125,359.522913088873,15.126536639350688,77.29958465863551,0.2876245267276094
116,76.3259961729119,0.9500000000000008,6.25,351.6312484396929,17.48775033422536,319.4578608408862,2.6758217865114764
117,17.72165461077237,1.050000000000001,4.78515625,344.44247340264974,17.41213749908324,32.18338915208033,1.5839428873394898
118,87.73997155285515,1.4500000000000013,8.59375,336.4595632656688,20.427942235216623,452.22532035874366,-2.562652821040272
119,30.99641656294467,1.5500000000000014,8.3984375,337.61924441090156,23.307108433774985,159.57005244735666,1.4201544190891602
120,42.9560386052706,1.4000000000000012,8.3984375,352.31050918032315,25.751473032963844,214.84669149074782,1.4418385201265156
121,23.64038911673497,1.4000000000000012,6.25,339.6687556766223,26.3668272899856,73.8299483497265,-2.9717278830831177
122,30.35657776711299,1.200000000000001,5.6640625,356.73751397336105,26.10376157700162,73.88963333679932,-1.4319533145009038
123,31.217157945062418,2.8000000000000025,7.6171875,383.3821702228352,4.362622652662378,188.4039007068802,1.4233145037473354
124,31.505464239293783,1.7500000000000016,7.6171875,364.6897500799613,5.602448821062751,117.857365887959,-2.7071492549457576
125,43.54933255625161,1.5000000000000013,4.8828125,386.1364092482799,3.8149394234678438,87.7938332878702,-0.02134255257431048
126,25.424413076067896,2.9000000000000026,8.7890625,378.8876026860599,8.672189724638974,113.70698806372236,-1.5232233779245292
127,59.524415220147304,1.3000000000000012,7.32421875,375.1687472530056,8.984748933279118,232.87383269022803,-2.327750388860485
128,43.26989978114328,2.0000000000000018,12.109375,368.00023852170074,11.350926914889682,255.0291416445157,1.036019453896127
129,11.465110041250934,1.150000000000001,4.19921875,363.3244484670296,13.12582735225068,28.819079401030557,-0.2063122609451711
130,12.793405024750118,0.9000000000000008,3.61328125,376.08658711902126,17.01041314062269,37.93503087389191,-2.6697753406974543
131,19.361404885904754,1.200000000000001,8.30078125,372.85794854873524,20.53837088271477,64.55914958849495,-0.7275725777659877
132,49.21937922181466,1.6500000000000015,11.5234375,367.36731268155944,25.325846733842045,248.4349625308627,-1.6368105953870935
133,24.967173081701198,1.100000000000001,5.76171875,374.96332618860345,23.687787521259864,94.71295544542106,2.105455328876874
134,31.94499677994007,1.6000000000000014,5.6640625,365.0773445211096,27.35378391388973,109.6951898550495,0.09537982391657744
135,27.652771277987803,1.7000000000000015,4.4921875,381.74233682647275,26.68932379794918,79.69587049636179,1.9741012376711933
136,13.497442357588927,1.100000000000001,4.4921875,407.75375714116245,3.865322946095081,33.59149166944783,0.4960800819928178
137,16.23398039220019,1.4000000000000012,3.7109375,420.01731012741317,3.7624996380810996,29.84543666743339,-0.8273029968618744
138,139.49452747917485,3.350000000000003,8.203125,404.7030873357765,10.115111527470527,645.2880710783129,-1.6768073002697332
139,143.4526473786445,3.0000000000000027,7.71484375,393.9570115758382,17.997580340180143,1121.8299796897375,2.040978839640259
140,129.85343637219603,1.250000000000001,6.15234375,399.78776944953705,17.5326083156872,611.9924896800445,-2.1326173430351316
141,69.60328179524271,1.200000000000001,7.12890625,401.40092265195005,19.806248895241186,237.13255622429824,-2.0851654934169193
142,66.79744046772264,2.0500000000000016,5.76171875,396.6318095829248,19.760607203706297,326.9422487820232,1.918208937127188
143,28.717888740977408,1.0000000000000009,3.125,410.901365048038,19.444231551954772,51.822577115085124,1.721595388746758
144,22.114312530963495,1.050000000000001,4.78515625,405.4286269681038,20.779151553290625,120.7531413151076,2.2735821594515033
145,40.15525610553157,1.200000000000001,4.00390625,391.6040720859859,21.39733905369881,149.0245084438407,2.2841443865111435
146,57.30925836898644,1.4000000000000012,8.203125,398.0134347796181,25.665667762638243,253.87098711482304,-1.3984582248311763
147,119.45723804096215,2.400000000000002,7.421875,395.99281048247974,26.056422058380207,518.6135995924102,0.02476281587604296
148,73.58772174065464,1.7500000000000016,7.03125,399.90043860593846,26.34803207911328,339.460356339492,-1.477707799999176
149,71.1170134781715,1.6500000000000015,6.4453125,411.4160275496777,27.525300453194347,160.92568994889436,-2.233641710927641
150,11.884567919209735,1.0000000000000009,3.61328125,406.47791779094734,25.91528097900581,37.21039140146741,1.8198983267468265
151,765.4810021243942,3.1000000000000028,3.61328125,426.6613802274495,0.9533624671046728,820.662824224037,-0.0015236827252292679
152,101.72845680088788,1.7500000000000016,6.25,422.2821226796135,4.3181404700144475,306.049079022331,0.2640366410145272
153,67.17319236292522,3.1000000000000028,6.25,446.21918125076854,11.026408144968377,334.4936942528569,-0.00387004314326341
154,41.88883171019871,1.100000000000001,4.296875,449.4409141380172,10.89080753787505,37.67715283447535,0.48840765906510547
155,93.98509538507167,2.150000000000002,6.25,443.81858164940695,16.697815741971528,551.935700664446,2.0225232229077252
156,49.64553749016861,1.200000000000001,4.4921875,438.7322439683716,16.119526577514165,79.02171022708441,-0.18609296761303146
157,101.15762479976279,1.4500000000000013,5.6640625,442.03509101939585,18.784216463139174,204.0394911037452,-0.23790723686142135
158,73.52525131924659,1.6500000000000015,4.58984375,446.9407198939839,20.66143870910566,353.60604169730067,1.5868428577523328
159,79.27084036595477,1.0000000000000009,6.0546875,441.10204036227,23.91037536063537,137.73068449385227,0.9536288582854303
160,82.93731750136138,1.4000000000000012,4.6875,449.09223033922746,27.962691986479175,287.8299867281839,-1.7019506233178257
161,23.52569166730035,1.250000000000001,5.078125,451.0141726856957,4.185762606909109,56.41396870578673,-0.5979597988660625
162,17.54325060483941,1.250000000000001,3.80859375,465.64275635926396,5.866543875812312,44.057893587588985,-0.8599465993409874
163,13.959028473997476,1.050000000000001,4.1015625,464.77999039540026,12.571399743406541,15.199803563894584,-3.1253550769591536
164,18.11392849526186,1.4500000000000013,4.4921875,464.63648307097924,16.590694761276676,46.928812663625294,2.574017387372286
165,12.883294396355023,1.200000000000001,4.00390625,451.04322735006224,17.32430003240776,41.804562323039654,-0.4765990617632579
166,35.79958622240021,1.5000000000000013,8.59375,470.929234159818,23.84783560781028,116.08082138790981,-0.9595891028834009
167,41.773124955711,3.450000000000003,10.83984375,458.32306996250526,25.71257204693444,271.273431829273,0.02133730768766667
168,36.99218256469623,2.950000000000003,10.7421875,467.48212921411886,24.076468253571186,266.17140973071594,-2.5854225399606476
169,39.92690636871212,2.300000000000002,6.4453125,452.67116346901327,24.55370322496204,189.93802947893798,0.054350635735674835
170,18.183286708031826,1.100000000000001,4.19921875,479.21277902711023,27.456547389979637,50.68272022135032,3.0426728264728062
171,21.884861260923614,1.250000000000001,4.1015625,460.84469863891377,28.25198767769161,54.192572835193175,2.664824274979288
172,53.280469887967314,1.6000000000000014,3.515625,455.14701941067386,28.939452227348596,93.7473695738494,-2.28290239864912
173,198.89733296553916,1.5500000000000014,4.296875,500.112991129669,1.2594063889812321,163.58727538870482,-0.9480823135470767
174,112.71906661801357,1.150000000000001,4.58984375,509.8169907065284,2.098221403006523,261.0676957083703,2.9412038462956622
175,166.69447794275516,1.9500000000000017,6.93359375,495.1026799125579,4.086954260751168,593.6658310252593,-0.9809827781365493
176,127.62405810501566,3.8000000000000034,11.62109375,498.27144072589317,4.926750470396957,980.6297494740994,-2.3040828020232174
177,25.700071889093337,0.8000000000000007,2.9296875,488.6086460605149,3.824314359233859,67.87700559065311,-1.3295501340904095
178,15.286871814901419,1.250000000000001,3.7109375,491.64613901247105,4.838958387306444,39.9164833827403,-1.0808621156066625
179,42.51804144356325,1.4000000000000012,6.4453125,492.98455062622935,5.88415042984713,145.14791464686877,-1.6829230658316796
180,15.1018930639075,1.0000000000000009,4.78515625,480.8514247533129,7.691767935361304,44.8656140607763,-2.9704589144095093
181,145.08819678800594,4.5000000000000036,10.7421875,499.9413411226803,14.733899030994312,871.2367255238196,-2.12937927252304
182,107.65946277466995,1.4500000000000013,8.69140625,509.9501785273273,14.893559913844937,313.8669060113722,-2.316777800821181
183,132.2930420723476,1.3500000000000012,5.95703125,495.3722045927901,14.676289960564215,361.58864481982823,0.3732083242933731
184,16.405290531060203,1.100000000000001,3.61328125,508.1397084518426,14.230044155461341,55.5631563053356,-2.3219107376186465
185,46.026334464700525,1.3500000000000012,6.4453125,493.16460636700816,15.695817412780036,166.03462259800588,-1.0077178560335291
186,13.587962418654296,0.8500000000000008,3.22265625,490.32636884562686,15.17360612878187,49.181603394002664,-1.685531838507194
187,14.436687109588672,0.8000000000000007,4.00390625,507.3451029763762,21.19443877356508,19.087575723031808,1.1352242473263894
188,11.88947841520717,0.7500000000000007,5.859375,496.5471387687378,22.78620802252945,30.538325279133645,0.6223663053366055
189,23.486561003439483,1.7000000000000015,4.296875,503.4572625005964,22.040904804148823,45.24081632736335,-1.7013508470687186
190,31.98503181158528,1.5000000000000013,5.56640625,491.44828752781365,24.30900917225288,96.4657062991734,-1.455695635823388
191,12.972591225050845,1.150000000000001,4.6875,501.2687973648751,25.597317547270087,28.575790406316266,-2.3969666676385315
192,27.381982659931463,0.9000000000000008,5.46875,482.2615572623585,26.967367240478403,35.90839356463846,1.7446914767575408
193,154.96061550161497,1.8000000000000016,4.39453125,524.9902868293634,1.212737623685727,174.7404708954733,-0.4514983705728413
194,3900.7061795319323,4.900000000000004,12.5,537.9063776093491,2.7616223198643635,6515.026489638995,1.9287476799713716
195,51.54183706117247,2.6000000000000023,7.2265625,519.121434208809,4.052792892599996,221.41574695302486,-2.850624147151995
196,41.24896049838006,2.300000000000002,7.6171875,513.0352865966414,4.10788096998108,166.61254210632345,-0.760482346555836
197,28.72497152338731,1.050000000000001,4.78515625,539.9189687078241,5.088904409072695,103.14285618014655,0.7098143952561796
198,55.0283323199562,1.8000000000000016,8.59375,511.09513260220973,7.706604279226237,281.6810048353899,-1.691660027597638
199,61.780909428513496,2.3500000000000023,5.95703125,515.6693429459547,8.084931171731736,301.27994237169446,-0.31867658686502803
200,18.64218692159377,1.100000000000001,4.8828125,514.0857552359664,8.198514428140319,65.20695329869694,2.1710013473161607
201,45.44069935727029,2.650000000000002,9.765625,534.1118295475073,12.903869894185158,198.1908169005488,2.330244606019121
202,43.85087756692216,1.6500000000000015,5.46875,516.1718327193937,13.37980220863357,148.22176674597972,1.4119326256886173
203,15.020208041139949,0.9500000000000008,4.39453125,528.6061913653235,12.81433350410876,38.037303309614344,-1.6593444937719608
204,25.44779353601973,1.0000000000000009,5.17578125,518.5561661423188,14.994149783855512,76.2974363912396,0.2661685805538692
205,31.339357635294945,0.9500000000000008,3.41796875,512.0408845130157,14.492482328488467,77.73364306972911,-0.5407509502490444
206,59.220207302979816,1.200000000000001,8.0078125,538.7432489705695,17.716200001324296,112.65131227539142,1.27644267432582
207,15.034746803126422,0.9000000000000008,4.6875,520.642633246937,22.044342936034344,29.408516758581065,1.375800059014035
208,19.26831622527879,1.3500000000000012,4.8828125,529.0015821299413,21.834766708279147,54.01359423773341,-0.32341536325143466
209,25.226073915683415,1.5000000000000013,4.78515625,532.4515084345226,26.073178018712195,57.082794958597304,-1.5242824692719954
210,96.98328147680778,3.1000000000000028,6.4453125,562.7415836537797,4.608367834712633,517.5305476688333,-2.6137491004769506
211,47.71662551315446,1.5000000000000013,6.640625,567.3408379741758,4.451256086321691,152.05737488862474,-0.7792692316337126
212,20.58071505447123,1.200000000000001,4.8828125,556.5106274909156,4.653304369171765,61.90341385517011,-2.6906269971394297
213,19.175409752868497,1.150000000000001,3.7109375,568.6357560020616,3.9660305061453487,49.37897903053451,2.7867381404202116
214,26.197049073410962,1.5500000000000014,7.2265625,552.8309454469396,8.573507811014167,102.88613851699088,2.0400625119484808
215,95.25221672289958,2.5500000000000025,10.3515625,562.1871295048193,13.804308209573534,437.73868814286027,-0.4781670034169055
216,27.82352896475674,1.9000000000000017,10.546875,543.0951503853873,16.16337400736324,152.91927135198918,2.512157714916531
217,15.415670727328585,1.4500000000000013,5.46875,550.9623057377187,15.846397707819806,40.63055580141622,-0.43417691764439664
218,20.84801678698164,1.3000000000000012,5.2734375,541.4481686748854,18.522548270235077,59.89055582627273,-0.001929267799655114
219,18.48884271320425,1.3000000000000012,4.8828125,563.5638651315759,19.486492429867326,29.812160454477098,-2.7510288047662845
220,17.57248044211426,1.6000000000000014,4.6875,545.2469280241597,20.801766910158932,63.04872631496784,-0.10918214081187738
221,37.62580891829238,1.7000000000000015,9.1796875,542.6472744817768,25.7569291470902,158.34217809842735,2.812029489627013
222,24.371278803510375,1.5000000000000013,5.078125,541.1066070346078,24.350314468146856,56.41333159241194,-1.4631226797494625
223,21.176809834513815,1.200000000000001,3.90625,568.4826494878264,24.084943037740416,41.65039525724274,1.9602557119741415
224,35.74044035968209,1.6000000000000014,7.51953125,561.5608046807681,27.275897953780742,140.24025864876452,3.031731026686502
225,27.864489147902187,1.050000000000001,4.4921875,552.6844763437014,28.164383737047466,47.01686515674056,1.1519334903025715
226,26.43970573151265,1.3500000000000012,4.4921875,568.7565627580796,28.417225291456568,43.485118095708685,-2.967636933438265
227,74.09889158882457,3.400000000000003,6.4453125,588.3739054509467,3.997814909966934,468.99730785701917,2.33803500736916
228,100.01615137227839,1.8500000000000016,6.8359375,571.1834593796057,4.576203249966928,456.8079395212496,1.4759301039674417
229,101.12297413557708,1.7500000000000016,7.03125,599.6764116014243,4.515523619310301,354.5859417658632,0.045614698294890635
230,39.89526451496225,1.200000000000001,6.25,573.8627442915125,4.544416283989417,149.82290022291718,-0.42529847102466956
231,30.26074478806499,1.0000000000000009,5.46875,577.5126068499806,4.39741188754603,113.77778555263937,-2.1551225951841837
232,56.616863227633445,1.250000000000001,5.76171875,584.6039903963848,5.2352602495110245,197.61447752604116,-2.2105800150163444
233,50.564898516466826,1.8000000000000016,7.421875,593.6849213234102,6.534825722930437,210.63595727162073,-1.8671080623249794
234,20.156543896878738,1.0000000000000009,4.6875,597.3601041510109,6.951350147949086,48.221917019724344,1.6444997420526737
235,329.0115933458706,2.7000000000000024,10.3515625,585.3077891946197,13.933233273907675,1394.5887598467953,1.4036145097673256
236,129.97224615679306,1.9500000000000017,8.69140625,583.2266112975659,13.269712632797617,462.65594212539736,2.8009197832860373
237,25.816483491030883,1.100000000000001,6.15234375,599.7489224328377,12.111716114965713,104.73184696833273,0.2048989206830141
238,120.47874136665398,1.7500000000000016,8.88671875,574.113598729665,14.208681228576017,417.40685933008575,1.030936303185646
239,72.33205950689509,2.300000000000002,9.5703125,596.5244511374225,14.600777601856896,414.87634788181646,2.396255107569524
240,12.88496373041313,0.5000000000000004,3.3203125,572.3566583107796,12.923381852380308,19.41417018424567,-1.616897086718113
